last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Pinckney,Thomas,1750-10-23,M,rep,SC,Federalist,,,,,,,,,,,P000357,,,,,408754,,,,7458,
Platt,Jonas,1769-06-30,,rep,NY,Federalist,,,,,,,,,,,P000381,,,,,408775,,,,7481,Jonas Platt
Powell,Leven,,,rep,VA,Federalist,,,,,,,,,,,P000482,,,,,408867,,,,7573,Leven Powell
Reed,John,1751-11-11,M,rep,MA,Federalist,,,,,,,,,,,R000120,,,,,409100,,,,7788,"John Reed, Sr."
Sedgwick,Theodore,1746-05-09,M,rep,MA,Federalist,,,,,,,,,,,S000222,,,,,409727,,,,8344,
Sewall,Samuel,1757-12-11,M,rep,MA,Federalist,,,,,,,,,,,S000259,,,,,409760,,,,8376,
Spaight,Richard,1758-03-25,M,rep,NC,Republican,,,,,,,,,,,S000693,,,,,410164,,,,8756,
Thatcher,George,1754-04-12,M,rep,MA,Federalist,,,,,,,,,,,T000141,,,,,410723,,,,9268,George Thatcher
Thomas,John,1764-10-15,M,rep,MD,Federalist,,,,,,,,,,,T000173,,,,,410754,,,,9299,John Chew Thomas
Thomas,Richard,1744-12-30,M,rep,PA,Federalist,,,,,,,,,,,T000183,,,,,410764,,,,9308,Richard Thomas (Pennsylvania)
Waln,Robert,1765-02-22,M,rep,PA,Federalist,,,,,,,,,,,W000094,,,,,411273,,,,9779,Robert Waln
Foster,Dwight,1757-12-07,,sen,MA,Federalist,,,,,,,,,,,F000301,,,,,404250,,,,3303,
Hindman,William,1743-04-01,M,sen,MD,Federalist,,,,,,,,,,,H000629,,,,,405486,,,,4441,William Hindman
Morris,Gouverneur,1752-01-31,,sen,NY,Federalist,,,,,,,,,,,M000976,,,,,407944,,,,6703,Gouverneur Morris
Bacon,John,1738-04-05,M,rep,MA,Republican,,,,,,,,,,,B000017,,,,,401022,,,,325,
Bird,John,1768-11-22,M,rep,NY,Federalist,,,,,,,,,,,B000477,,,,,401458,,,,722,John Bird (New York)
Boude,Thomas,1752-05-17,M,rep,PA,Federalist,,,,,,,,,,,B000660,,,,,401622,,,,877,Thomas Boude
Breckinridge,John,1760-12-02,M,sen,KY,Republican,,,,,,,,,,,B000787,,,,,401744,,,,994,
Cabell,Samuel,1756-12-15,M,rep,VA,Republican,,,,,,,,,,,C000005,,,,,402167,,,,1380,Samuel Jordan Cabell
Colhoun,John,,M,sen,SC,Republican,,,,,,,,,,,C000627,,,,,402756,,,,1939,John E. Colhoun
Davis,Thomas,,M,rep,KY,Republican,,,,,,,,,,,D000138,,,,,412031,,,,2413,Thomas Terry Davis
Ellery,Christopher,1768-11-01,M,sen,RI,Republican,,,,,,,,,,,E000114,,,,,403805,,,,2903,Christopher Ellery
Elmendorf,Lucas,,,rep,NY,Republican,,,,,,,,,,,E000153,,,,,403844,,,,2941,Lucas Elmendorf
Fearing,Paul,1762-02-28,M,rep,OH,Federalist,,,,,,,,,,,F000054,,,,,404014,,,,,Paul Fearing
Foster,Abiel,1735-08-08,,rep,NH,Federalist,,,,,,,,,,,F000297,,,,,404246,,,,3299,Abiel Foster
Greene,Thomas,1758-02-26,M,rep,MS,,,,,,,,,,,,G000428,,,,,404776,,,,,
Grove,William,1764-01-15,M,rep,NC,Federalist,,,,,,,,,,,G000502,,,,,404847,,,,3859,William Barry Grove
Henderson,Archibald,1768-08-07,M,rep,NC,Federalist,,,,,,,,,,,H000475,,,,,405338,,,,4303,
Hill,William,1767-05-01,M,rep,NC,Federalist,,,,,,,,,,,H000611,,,,,405470,,,,4426,
Hunter,Narsworthy,,,rep,MS,,,,,,,,,,,,H000986,,,,,412054,,,,,
Jackson,George,1757-01-09,M,rep,VA,Republican,,,,,,,,,,,J000012,,,,,405919,,,,4850,
Jackson,James,1757-09-21,M,sen,GA,Republican,,,,,,,,,,,J000017,,,,,405923,,,,4854,
Johnson,Charles,,M,rep,NC,Republican,,,,,,,,,,,J000123,,,,,412057,,,,4946,
Jones,William,,M,rep,PA,Republican,,,,,,,,,,,J000258,,,,,406150,,,,5066,William Jones (statesman)
Lee,Silas,1760-07-03,,rep,MA,Federalist,,,,,,,,,,,L000204,,,,,406707,,,,5568,Silas Lee
Lincoln,Levi,1749-05-15,,rep,MA,Republican,,,,,,,,,,,L000316,,,,,406809,,,,5668,"Levi Lincoln, Sr."
Logan,George,1753-09-09,M,sen,PA,Republican,,,,,,,,,,,L000401,,,,,406892,,,,5744,George Logan
Mattoon,Ebenezer,1755-08-19,M,rep,MA,Federalist,,,,,,,,,,,M000259,,,,,407277,,,,6089,Ebenezer Mattoon
Morris,Lewis,1760-11-02,M,rep,VT,Federalist,,,,,,,,,,,M000983,,,,,407951,,,,6710,Lewis R. Morris
Morris,Thomas,1771-02-26,M,rep,NY,Federalist,,,,,,,,,,,M000988,,,,,407956,,,,6715,
Muhlenberg,John,1746-10-01,M,sen,PA,Democratic Republican,,,,,,,,,,,M001066,,,,,408032,,,,6784,
Ogden,Aaron,1756-12-03,M,sen,NJ,Federalist,,,,,,,,,,,O000041,,,,,408324,,,,7029,Aaron Ogden
Olcott,Simeon,1735-10-01,,sen,NH,Federalist,,,,,,,,,,,O000060,,,,,408335,,,,7048,Simeon Olcott
Peirce,Joseph,1748-06-25,M,rep,NH,Federalist,,,,,,,,,,,P000190,,,,,408594,,,,7308,
Perkins,Elias,1767-04-05,,rep,CT,Federalist,,,,,,,,,,,P000231,,,,,408634,,,,7344,Elias Perkins
Read,Nathan,1759-07-02,M,rep,MA,Federalist,,,,,,,,,,,R000093,,,,,409073,,,,7764,Nathan Read
Rutledge,John,,M,rep,SC,Federalist,,,,,,,,,,,R000553,,,,,409509,,,,8153,"John Rutledge, Jr."
Sheafe,James,1755-11-16,M,sen,NH,Federalist,,,,,,,,,,,S000312,,,,,409810,,,,8423,James Sheafe
Shepard,William,1737-12-01,M,rep,MA,Federalist,,,,,,,,,,,S000330,,,,,409827,,,,8440,William Shepard
Smith,Josiah,1738-02-26,M,rep,MA,Republican,,,,,,,,,,,S000582,,,,,410063,,,,8662,
Sprigg,"Richard,",,,rep,MD,Republican,,,,,,,,,,,S000752,,,,,412180,,,,8810,"Richard Sprigg, Jr."
Stratton,John,1769-08-19,M,rep,VA,Federalist,,,,,,,,,,,S000994,,,,,410452,,,,9014,John Stratton (Virginia politician)
Taliaferro,Benjamin,,M,rep,GA,Republican,,,,,,,,,,,T000025,,,,,410614,,,,9165,Benjamin Taliaferro
Tillinghast,Thomas,1742-08-21,M,rep,RI,Republican,,,,,,,,,,,T000273,,,,,410846,,,,9385,Thomas Tillinghast
Tracy,Uriah,1755-02-02,,sen,CT,Federalist,,,,,,,,,,,T000348,,,,,410919,,,,9452,Uriah Tracy
Upham,George,1768-12-27,M,rep,NH,Federalist,,,,,,,,,,,U000022,,,,,411045,,,,9567,George B. Upham
Van Ness,John,,M,rep,NY,Republican,,,,,,,,,,,V000049,,,,,411091,,,,9625,John Peter Van Ness
Walker,Benjamin,,M,rep,NY,Federalist,,,,,,,,,,,W000046,,,,,411226,,,,9735,Benjamin Walker (New York)
Williams,Robert,,M,rep,NC,Republican,,,,,,,,,,,W000534,,,,,412118,,,,10176,
Woods,Henry,,M,rep,PA,Federalist,,,,,,,,,,,W000722,,,,,411874,,,,10352,Henry Woods (Pennsylvania)
Butler,Pierce,1744-07-11,,sen,SC,Republican,,,,,,,,,,,B001186,,,,,402128,,,,1346,Pierce Butler
Clinton,De,1769-03-02,,sen,NY,Republican,,,,,,,,,,,C000525,,,,,402659,,,,1847,
Plumer,William,1759-06-25,M,sen,NH,Federalist,,,,,,,,,,,P000393,,,,,408787,,,,7493,William Plumer
Bailey,Theodorus,1758-10-12,,sen,NY,Republican,,,,,,,,,,,B000049,,,,,401054,,,,351,
Baldwin,Simeon,1761-12-14,,rep,CT,Federalist,,,,,,,,,,,B000097,,,,,401099,,,,392,
Bowie,Walter,,M,rep,MD,Republican,,,,,,,,,,,B000697,,,,,401659,,,,911,Walter Bowie
Bruce,Phineas,1762-06-07,,rep,MA,Federalist,,,,,,,,,,,B000970,,,,,401922,,,,1156,Phineas Bruce
Claiborne,Thomas,1749-02-01,M,rep,VA,Republican,,,,,,,,,,,C000406,,,,,402545,,,,1739,Thomas Claiborne (1749–1812)
Cutler,Manasseh,1742-05-13,,rep,MA,Federalist,,,,,,,,,,,C001026,,,,,403133,,,,2287,Manasseh Cutler
Dennis,John,1771-12-17,M,rep,MD,Federalist,,,,,,,,,,,D000243,,,,,403381,,,,2501,
Dwight,Thomas,1758-10-29,M,rep,MA,Federalist,,,,,,,,,,,D000583,,,,,403686,,,,2801,
Earle,John,1766-10-23,M,rep,SC,Republican,,,,,,,,,,,E000008,,,,,403704,,,,2814,John B. Earle
Gillespie,James,,M,rep,NC,Republican,,,,,,,,,,,G000196,,,,,412152,,,,3594,
Griffin,Thomas,,M,rep,VA,Federalist,,,,,,,,,,,G000467,,,,,404812,,,,3826,Thomas Griffin (politician)
Griswold,Gaylord,1767-12-18,,rep,NY,Federalist,,,,,,,,,,,G000482,,,,,404827,,,,3840,Gaylord Griswold
Hammond,Samuel,1757-09-21,M,rep,GA,Republican,,,,,,,,,,,H000133,,,,,405015,,,,4012,Samuel Hammond
Hampton,Wade,,,rep,SC,Republican,,,,,,,,,,,H000140,,,,,405022,,,,4019,
Hiester,Daniel,1747-06-25,M,rep,MD,Republican,,,,,,,,,,,H000570,,,,,405432,,,,4390,Daniel Hiester
Hoge,John,1760-09-10,M,rep,PA,Republican,,,,,,,,,,,H000695,,,,,405548,,,,4498,John Hoge
Hunt,Samuel,1765-07-08,M,rep,NH,Federalist,,,,,,,,,,,H000976,,,,,405820,,,,4748,Samuel Hunt (New Hampshire)
Larned,Simon,1753-08-03,,rep,MA,Republican,,,,,,,,,,,L000097,,,,,406604,,,,5477,Simon Larned
Lewis,Thomas,,M,rep,VA,Federalist,,,,,,,,,,,L000294,,,,,412064,,,,5649,
Lowndes,Thomas,1766-01-22,M,rep,SC,Federalist,,,,,,,,,,,L000482,,,,,406970,,,,5814,
Maclay,Samuel,1741-06-17,M,sen,PA,Republican,,,,,,,,,,,M000029,,,,,407057,,,,5890,Samuel Maclay
McCord,Andrew,,M,rep,NY,Republican,,,,,,,,,,,M000359,,,,,412166,,,,6172,Andrew McCord
Mitchell,Nahum,1769-02-12,,rep,MA,Federalist,,,,,,,,,,,M000824,,,,,407799,,,,6571,Nahum Mitchell
Mott,James,1739-01-18,M,rep,NJ,Republican,,,,,,,,,,,M001039,,,,,408006,,,,6760,James Mott (New Jersey)
Palmer,Beriah,,,rep,NY,Republican,,,,,,,,,,,P000036,,,,,408446,,,,7173,Beriah Palmer
Paterson,John,,M,rep,NY,Republican,,,,,,,,,,,P000101,,,,,408509,,,,7230,
Phelps,Oliver,1749-10-21,M,rep,NY,Republican,,,,,,,,,,,P000298,,,,,408698,,,,7403,Oliver Phelps
Plater,Thomas,1769-05-09,M,rep,MD,Federalist,,,,,,,,,,,P000378,,,,,408772,,,,7478,Thomas Plater
Potter,Samuel,1753-06-29,M,sen,RI,Republican,,,,,,,,,,,P000468,,,,,408854,,,,7559,Samuel J. Potter
Purviance,Samuel,1774-01-07,M,rep,NC,Federalist,,,,,,,,,,,P000577,,,,,408960,,,,7658,
Skinner,Thomson,1752-05-24,,rep,MA,Republican,,,,,,,,,,,S000471,,,,,409961,,,,8563,Thomson J. Skinner
Smith,Israel,1759-04-04,,sen,VT,Republican,,,,,,,,,,,S000557,,,,,410039,,,,8639,Israel Smith
Smith,John,,M,sen,OH,Republican,,,,,,,,,,,S000567,,,,,410048,,,,8645,
Stewart,John,,M,rep,PA,Republican,,,,,,,,,,,S000912,,,,,412107,,,,8938,John Stewart (Pennsylvania)
Thatcher,Samuel,1776-07-01,M,rep,MA,Federalist,,,,,,,,,,,T000143,,,,,410725,,,,9271,Samuel Thatcher
Tibbits,George,1763-01-14,M,rep,NY,Federalist,,,,,,,,,,,T000262,,,,,410836,,,,9376,
Trigg,John,,M,rep,VA,Republican,,,,,,,,,,,T000370,,,,,410939,,,,9470,
Van Horne,Isaac,1754-01-13,M,rep,PA,Republican,,,,,,,,,,,V000045,,,,,411089,,,,9621,Isaac Van Horne
Venable,Abraham,1758-11-20,M,sen,VA,Republican,,,,,,,,,,,V000083,,,,,411139,,,,9658,Abraham B. Venable
White,Samuel,,M,sen,DE,Federalist,,,,,,,,,,,W000392,,,,,411552,,,,10043,
Williams,Lemuel,1747-06-18,,rep,MA,Federalist,,,,,,,,,,,W000526,,,,,411683,,,,10169,Lemuel Williams
Armstrong,John,1758-11-25,M,sen,NY,Republican,,,,,,,,,,,A000282,,,,,400922,,,,233,
Howland,Benjamin,1755-07-27,M,sen,RI,Republican,,,,,,,,,,,H000870,,,,,405717,,,,4656,Benjamin Howland
Moore,Andrew,,M,sen,VA,Republican,,,,,,,,,,,M000891,,,,,407863,,,,6625,
Alexander,Nathaniel,1756-03-05,M,rep,NC,Republican,,,,,,,,,,,A000100,,,,,400758,,,,80,Nathaniel Alexander (governor)
Anderson,Isaac,1760-11-23,M,rep,PA,Republican,,,,,,,,,,,A000191,,,,,400846,,,,169,Isaac Anderson (congressman)
Archer,John,1741-05-05,M,rep,MD,Republican,,,,,,,,,,,A000272,,,,,400911,,,,222,John Archer (Maryland)
Baldwin,Abraham,1754-11-22,M,sen,GA,Republican,,,,,,,,,,,B000084,,,,,401086,,,,379,Abraham Baldwin
Bedinger,George,1756-12-10,M,rep,KY,Republican,,,,,,,,,,,B000301,,,,,401294,,,,571,George M. Bedinger
Betton,Silas,1768-08-26,,rep,NH,Federalist,,,,,,,,,,,B000425,,,,,401411,,,,679,Silas Betton
Bishop,Phanuel,1739-09-03,,rep,MA,Republican,,,,,,,,,,,B000488,,,,,401469,,,,733,Phanuel Bishop
Bryan,Joseph,1773-08-18,M,rep,GA,Republican,,,,,,,,,,,B000989,,,,,401941,,,,1174,Joseph Bryan
Casey,Levi,,,rep,SC,Republican,,,,,,,,,,,C000226,,,,,412140,,,,1575,
Clark,Christopher,,M,rep,VA,Republican,,,,,,,,,,,C000424,,,,,402563,,,,1756,Christopher H. Clark
Conrad,Frederick,,M,rep,PA,Republican,,,,,,,,,,,C000704,,,,,402829,,,,2005,Frederick Conrad
Covington,Leonard,1768-10-30,M,rep,MD,Republican,,,,,,,,,,,C000817,,,,,402935,,,,2099,Leonard Covington
Dickson,William,1770-05-05,M,rep,TN,Republican,,,,,,,,,,,D000333,,,,,403451,,,,2583,
Dwight,Theodore,1764-12-15,M,rep,CT,Federalist,,,,,,,,,,,D000582,,,,,403685,,,,2800,
Early,Peter,1773-06-20,M,rep,GA,Republican,,,,,,,,,,,E000014,,,,,403710,,,,2819,Peter Early
Ellis,Caleb,1767-04-16,,rep,NH,Federalist,,,,,,,,,,,E000130,,,,,403821,,,,2919,Caleb Ellis
Elmer,Ebenezer,1752-08-23,M,rep,NJ,Republican,,,,,,,,,,,E000154,,,,,403845,,,,2942,Ebenezer Elmer
Fenner,James,1771-01-22,M,sen,RI,Republican,,,,,,,,,,,F000074,,,,,404032,,,,3104,
Fowler,John,,M,rep,KY,Republican,,,,,,,,,,,F000322,,,,,404271,,,,3324,
Goddard,Calvin,1768-07-17,,rep,CT,Federalist,,,,,,,,,,,G000248,,,,,404610,,,,3639,Calvin Goddard (politician)
Griswold,Roger,1762-05-21,M,rep,CT,Federalist,,,,,,,,,,,G000488,,,,,404833,,,,3846,
Halsey,Silas,1743-10-06,,rep,NY,Republican,,,,,,,,,,,H000090,,,,,404972,,,,3972,Silas Halsey
Hamilton,John,1754-11-25,M,rep,PA,Republican,,,,,,,,,,,H000111,,,,,404993,,,,3992,John Hamilton (congressman)
Hanna,John,,M,rep,PA,Republican,,,,,,,,,,,H000161,,,,,405043,,,,4037,John A. Hanna
Hastings,Seth,1762-04-08,,rep,MA,Federalist,,,,,,,,,,,H000331,,,,,405201,,,,4181,
Hough,David,1753-03-13,M,rep,NH,Federalist,,,,,,,,,,,H000811,,,,,405659,,,,4600,David Hough (New Hampshire)
Kitchell,Aaron,1744-07-10,M,sen,NJ,Republican,,,,,,,,,,,K000246,,,,,406405,,,,5303,Aaron Kitchell
Livingston,Henry,,M,rep,NY,Federalist,,,,,,,,,,,L000367,,,,,406859,,,,5716,Henry W. Livingston
Lower,Christian,1740-01-07,,rep,PA,Republican,,,,,,,,,,,L000478,,,,,406967,,,,5812,Christian Lower
Lucas,John,1758-08-14,M,rep,PA,Republican,,,,,,,,,,,L000492,,,,,406979,,,,5822,John Baptiste Charles Lucas
Magruder,Patrick,,M,rep,MD,Republican,,,,,,,,,,,M000057,,,,,407085,,,,5917,Patrick Magruder
McFarlan,Duncan,,,rep,NC,Republican,,,,,,,,,,,M000437,,,,,412074,,,,6241,Duncan McFarlan
Mead,Cowles,1776-10-18,,rep,GA,Republican,,,,,,,,,,,M000614,,,,,407603,,,,6393,Cowles Mead
Meriwether,David,1755-04-10,M,rep,GA,Republican,,,,,,,,,,,M000649,,,,,407635,,,,6422,David Meriwether (Georgia)
Nicholson,Joseph,1770-05-15,M,rep,MD,Republican,,,,,,,,,,,N000100,,,,,408185,,,,6925,Joseph Hopper Nicholson
Olin,Gideon,1743-11-02,,rep,VT,Republican,,,,,,,,,,,O000067,,,,,408340,,,,7055,Gideon Olin
Randolph,Thomas,1768-10-01,M,rep,VA,Republican,,,,,,,,,,,R000051,,,,,409032,,,,7727,
Sailly,Peter,1754-04-20,M,rep,NY,Republican,,,,,,,,,,,S000015,,,,,409535,,,,8175,Peter Sailly
Sandford,Thomas,,M,rep,KY,Republican,,,,,,,,,,,S000041,,,,,409557,,,,8203,
Schuneman,Martin,1764-02-10,M,rep,NY,Republican,,,,,,,,,,,S000149,,,,,409656,,,,8277,Martin G. Schuneman
Smith,Daniel,1748-10-29,M,sen,TN,Republican,,,,,,,,,,,S000524,,,,,410007,,,,8608,
Smith,John,1765-02-12,M,rep,CT,Federalist,,,,,,,,,,,S000570,,,,,410052,,,,8651,
Smith,O'Brien,1784-07-31,,rep,SC,Republican,,,,,,,,,,,S000598,,,,,412179,,,,8673,
Spalding,Thomas,1774-03-26,M,rep,GA,Republican,,,,,,,,,,,S000698,,,,,410169,,,,8761,
Stanton,Joseph,1739-07-19,M,rep,RI,Republican,,,,,,,,,,,S000805,,,,,410271,,,,8845,"Joseph Stanton, Jr."
Sumter,Thomas,1734-08-14,M,sen,SC,Republican,,,,,,,,,,,S001073,,,,,410527,,,,9088,
Tenney,Samuel,1748-11-27,M,rep,NH,Federalist,,,,,,,,,,,T000127,,,,,410709,,,,9257,Samuel Tenney
Thompson,Philip,1766-03-26,M,rep,VA,Republican,,,,,,,,,,,T000213,,,,,410792,,,,9335,Philip R. Thompson
Thruston,Buckner,1763-02-09,,sen,KY,Republican,,,,,,,,,,,T000249,,,,,410827,,,,9366,Buckner Thruston
Tompkins,Daniel,1774-06-21,M,rep,NY,,,,,,,,,,,,T000306,,,,,410879,,,,,Daniel D. Tompkins
Wadsworth,Peleg,1748-05-06,,rep,MA,Federalist,,,,,,,,,,,W000014,,,,,411193,,,,9707,Peleg Wadsworth
Walton,Matthew,,M,rep,KY,Republican,,,,,,,,,,,W000116,,,,,412115,,,,9798,Matthew Walton
Whitehill,John,1729-12-11,M,rep,PA,Republican,,,,,,,,,,,W000403,,,,,411563,,,,10054,John Whitehill
Wickes,Eliphalet,1769-04-01,,rep,NY,Republican,,,,,,,,,,,W000440,,,,,411598,,,,10086,Eliphalet Wickes
Williams,Nathan,1773-12-19,M,rep,NY,Republican,,,,,,,,,,,W000531,,,,,411688,,,,10173,Nathan Williams (politician)
Winston,Joseph,1746-06-17,M,rep,NC,Republican,,,,,,,,,,,W000642,,,,,411796,,,,10280,
Wynns,Thomas,,M,rep,NC,Republican,,,,,,,,,,,W000786,,,,,411933,,,,10407,
Milledge,John,,M,sen,GA,Republican,,,,,,,,,,,M000712,,,,,407695,,,,6472,John Milledge
Alexander,Evan,,,rep,NC,Republican,,,,,,,,,,,A000092,,,,,412132,,,,80,Evan Shelby Alexander
Barker,Joseph,1751-10-19,M,rep,MA,Republican,,,,,,,,,,,B000144,,,,,401145,,,,436,Joseph Barker (Massachusetts)
Bidwell,Barnabas,1763-08-23,,rep,MA,Republican,,,,,,,,,,,B000446,,,,,401431,,,,697,Barnabas Bidwell
Blake,John,1762-12-05,M,rep,NY,Republican,,,,,,,,,,,B000533,,,,,401508,,,,773,"John Blake, Jr. (politician)"
Boyle,John,1774-10-28,M,rep,KY,Republican,,,,,,,,,,,B000729,,,,,401689,,,,941,John Boyle (congressman)
Bradley,Stephen,1754-02-20,M,sen,VT,Republican,,,,,,,,,,,B000745,,,,,401704,,,,956,Stephen R. Bradley
Broom,James,,M,rep,DE,Federalist,,,,,,,,,,,B000888,,,,,401845,,,,1085,
Carleton,Peter,1755-09-19,M,rep,NH,Republican,,,,,,,,,,,C000148,,,,,402297,,,,1505,Peter Carleton
Claiborne,John,,M,rep,VA,Republican,,,,,,,,,,,C000403,,,,,402542,,,,1736,John Claiborne
Clark,Daniel,,M,rep,OL,,,,,,,,,,,,C000426,,,,,412141,,,,,Daniel Clark (Louisiana)
Clay,Joseph,1769-07-24,M,rep,PA,Republican,,,,,,,,,,,C000486,,,,,402624,,,,1814,Joseph Clay
Clinton,George,1771-06-06,M,rep,NY,Republican,,,,,,,,,,,C000526,,,,,402661,,,,1849,"George Clinton, Jr."
Crowninshield,Jacob,1770-03-31,M,rep,MA,Republican,,,,,,,,,,,C000947,,,,,403059,,,,2214,Jacob Crowninshield
Darby,Ezra,1768-06-07,,rep,NJ,Republican,,,,,,,,,,,D000047,,,,,403186,,,,2332,Ezra Darby
Dean,Josiah,1748-03-06,M,rep,MA,Republican,,,,,,,,,,,D000173,,,,,403335,,,,2446,Josiah Dean
Durell,Daniel,1769-07-20,M,rep,NH,Republican,,,,,,,,,,,D000565,,,,,403668,,,,2786,Daniel Meserve Durell
Elliott,James,1775-08-18,M,rep,VT,Federalist,,,,,,,,,,,E000122,,,,,403813,,,,2911,
Franklin,Jesse,1760-03-24,,sen,NC,Republican,,,,,,,,,,,F000344,,,,,404292,,,,3342,Jesse Franklin
Gardner,Francis,1771-12-27,,rep,NH,Republican,,,,,,,,,,,G000052,,,,,404426,,,,3465,Francis Gardner
Garnett,James,1770-06-08,M,rep,VA,Republican,,,,,,,,,,,G000075,,,,,404447,,,,3483,James M. Garnett
Goodrich,Chauncey,1759-10-20,,sen,CT,Federalist,,,,,,,,,,,G000293,,,,,404652,,,,3678,Chauncey Goodrich
Gregg,Andrew,1755-06-10,M,sen,PA,Republican,,,,,,,,,,,G000442,,,,,404789,,,,3805,
Harris,John,1760-09-26,M,rep,NY,Republican,,,,,,,,,,,H000245,,,,,405123,,,,4106,
Hiester,John,1745-04-09,M,rep,PA,Republican,,,,,,,,,,,H000573,,,,,405435,,,,4393,John Hiester
Hoge,William,,M,rep,PA,Republican,,,,,,,,,,,H000699,,,,,405552,,,,4502,William Hoge
Humphrey,Reuben,1757-09-02,M,rep,NY,Republican,,,,,,,,,,,H000957,,,,,405801,,,,4731,Reuben Humphrey
Ilsley,Daniel,1740-05-30,M,rep,MA,Republican,,,,,,,,,,,I000009,,,,,405871,,,,4798,Daniel Ilsley
Jones,George,1766-02-25,M,sen,GA,Republican,,,,,,,,,,,J000220,,,,,406114,,,,5031,George Jones (U.S. Senator)
Kelly,James,1760-07-17,M,rep,PA,Federalist,,,,,,,,,,,K000073,,,,,406243,,,,5151,
Kirkpatrick,William,1769-11-07,M,rep,NY,Republican,,,,,,,,,,,K000239,,,,,406398,,,,5296,William Kirkpatrick (New York politician)
Knight,Nehemiah,1746-03-23,,rep,RI,Republican,,,,,,,,,,,K000286,,,,,406443,,,,5338,Nehemiah Knight
Masters,Josiah,1763-11-22,M,rep,NY,Republican,,,,,,,,,,,M000232,,,,,407250,,,,6069,Josiah Masters
Mathewson,Elisha,1767-04-18,,sen,RI,Republican,,,,,,,,,,,M000240,,,,,407258,,,,6076,Elisha Mathewson
McCreery,William,,M,rep,MD,Republican,,,,,,,,,,,M000387,,,,,407388,,,,6198,William McCreery (Maryland)
Montgomery,Daniel,1765-10-30,M,rep,PA,Republican,,,,,,,,,,,M000864,,,,,407837,,,,6601,"Daniel Montgomery, Jr."
Morrow,John,,M,rep,VA,Republican,,,,,,,,,,,M001005,,,,,412080,,,,6729,John Morrow (Virginia)
Parke,Benjamin,1777-09-22,M,rep,IN,,,,,,,,,,,,P000052,,,,,408462,,,,,Benjamin Parke
Parker,Nahum,1760-03-04,,sen,NH,Republican,,,,,,,,,,,P000067,,,,,408477,,,,7200,Nahum Parker
Pugh,John,1761-06-02,M,rep,PA,Republican,,,,,,,,,,,P000562,,,,,408945,,,,7645,John Pugh (Pennsylvania)
Richards,Jacob,,M,rep,PA,Republican,,,,,,,,,,,R000212,,,,,409188,,,,7867,Jacob Richards
Riker,Samuel,1743-04-08,M,rep,NY,Republican,,,,,,,,,,,R000257,,,,,409233,,,,7907,Samuel Riker
Russell,John,1772-09-07,M,rep,NY,Republican,,,,,,,,,,,R000529,,,,,409487,,,,8131,John Russell (New York)
Sloan,James,,M,rep,NJ,Republican,,,,,,,,,,,S000493,,,,,412098,,,,8581,James Sloan (congressman)
Smith,Jedediah,1770-11-07,,rep,NH,Republican,,,,,,,,,,,S000562,,,,,410044,,,,8643,Jedediah K. Smith
Smith,John,1752-02-12,M,sen,NY,Republican,,,,,,,,,,,S000566,,,,,410046,,,,8647,
Story,Joseph,1779-09-18,M,rep,MA,Republican,,,,,,,,,,,S000978,,,,,410437,,,,8999,Joseph Story
Swart,Peter,1752-07-05,M,rep,NY,Republican,,,,,,,,,,,S001096,,,,,410549,,,,9108,Peter Swart
Thomas,David,1762-06-11,M,rep,NY,Republican,,,,,,,,,,,T000163,,,,,410744,,,,9290,David Thomas (New York politician)
Tiffin,Edward,1766-06-19,M,sen,OH,Republican,,,,,,,,,,,T000268,,,,,410841,,,,9380,Edward Tiffin
Trigg,Abram,,,rep,VA,Republican,,,,,,,,,,,T000368,,,,,410937,,,,9468,Abram Trigg
Van Alen,James,,M,rep,NY,Republican,,,,,,,,,,,V000011,,,,,411069,,,,9590,James I. Van Alen
Van Cortlandt,Philip,1749-08-21,M,rep,NY,Republican,,,,,,,,,,,V000022,,,,,411075,,,,9602,Philip Van Cortlandt
Verplanck,Daniel,1762-03-19,M,rep,NY,Republican,,,,,,,,,,,V000088,,,,,411143,,,,9662,Daniel C. Verplanck
Wilbour,Isaac,1763-04-25,M,rep,RI,Republican,,,,,,,,,,,W000454,,,,,411611,,,,10099,
Williams,Marmaduke,1774-04-06,,rep,NC,Republican,,,,,,,,,,,W000529,,,,,411686,,,,10171,Marmaduke Williams
Wilson,Alexander,,M,rep,VA,Republican,,,,,,,,,,,W000568,,,,,412119,,,,10210,Alexander Wilson (U.S. Representative)
Wilson,Nathan,1758-12-23,M,rep,NY,Republican,,,,,,,,,,,W000606,,,,,411761,,,,10246,Nathan Wilson
Witherell,James,1759-06-16,M,rep,VT,Republican,,,,,,,,,,,W000657,,,,,411810,,,,10293,James Witherell
Meigs,Return,1764-11-17,,sen,OH,Republican,,,,,,,,,,,M000633,,,,,407620,,,,6408,"Return J. Meigs, Jr."
Madison,James,1751-03-16,M,rep,VA,Republican,,,,,,,,,,,M000043,,,,,407071,,,,5903,
Allen,Joseph,1749-09-02,M,rep,MA,Federalist,,,,,,,,,,,A000136,,,,,400792,,,,119,
