last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Barletta,Lou,1956-01-28,M,rep,PA,Republican,http://barletta.house.gov,115 Cannon HOB; Washington DC 20515-3811,202-225-6511,"https://barletta.house.gov/index.cfm?sectionid=58&amp;sectiontree=2,58",http://barletta.house.gov/common/rss//index.cfm?rss=25,RepLouBarletta,CongressmanLouBarletta,192357174108435,reploubarletta,UChViw1Iv0nY1b3Qq9Q0vDBQ,B001269,02054,N00025495,,29618,412469,47143,Lou Barletta,gIQA3fVUKP,21171,Lou Barletta
Barrow,John,1955-10-31,M,rep,GA,Democrat,http://barrow.house.gov,2202 Rayburn HOB; Washington DC 20515-1012,202-225-2823,http://barrow.house.gov/contact/email-me,http://barrow.house.gov/rss.xml,repjohnbarrow,CongressmanJohnBarrow,285483767395,RepJohnBarrow,UCNxy5-lyOVOQJpRboTXtHkA,B001252,01780,N00026080,,1012025,400628,31780,John Barrow,gIQARi1NAP,20507,John Barrow (U.S. politician)
Barton,Joe,1949-09-15,M,rep,TX,Republican,http://joebarton.house.gov,2107 Rayburn HOB; Washington DC 20515-4306,202-225-2002,https://forms.house.gov/barton/webforms/zip_authen.html,http://joebarton.house.gov/index.php?format=feed&amp;type=rss,RepJoeBarton,RepJoeBarton,15617630596,repjoebarton,UC9zg5RmxfNdBfz4iZuzvWXg,B000213,00062,N00005656,,5248,400018,27082,,gIQAhoxEAP,15085,Joe Barton
Bass,Karen,1953-10-03,F,rep,CA,Democrat,http://bass.house.gov,408 Cannon HOB; Washington DC 20515-0533,202-225-7084,http://bass.house.gov/contact-me/email-me,http://bass.house.gov/rss.xml,RepKarenBass,RepKarenBass,190867440939405,RepKarenBass,UCQZg7oxkV3Yag2emYPLhT2g,B001270,01996,N00031877,,62502,412404,28963,,gIQA45LZKP,21110,Karen Bass
Becerra,Xavier,1958-01-26,M,rep,CA,Democrat,http://becerra.house.gov,1226 Longworth HOB; Washington DC 20515-0531,202-225-6235,https://forms.house.gov/becerra/webforms/issue_subscribe.html,http://becerra.house.gov/index.php?format=feed&amp;type=rss,repbecerra,XavierBecerra,90311772229,XavierBecerra,UCoY0rJzkgkl1TmoKTUKTI6w,B000287,00070,N00009774,,26567,400021,26754,Xavier Becerra,gIQAenAR9O,29316,Xavier Becerra
Benishek,Dan,1952-04-20,M,rep,MI,Republican,http://benishek.house.gov,514 Cannon HOB; Washington DC 20515-2201,202-225-4735,http://benishek.house.gov/contact-me/email-me,http://benishek.house.gov/rss.xml,CongressmanDan,CongressmanDan,124163654317596,,,B001271,02027,N00031934,,61860,412436,123056,Dan Benishek,gIQAOvErKP,21141,Dan Benishek
Bennet,Michael,1964-11-28,M,sen,CO,Democrat,http://www.bennet.senate.gov,458 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5852,http://www.bennet.senate.gov/contact/,http://www.bennet.senate.gov/rss/feeds/?type=news,SenBennetCo,senatorbennet,97172997732,SenatorBennet,UCXB3cljpMwTyCUyLr2ZVLow,B001267,01965,N00030608,S330,1031622,412330,110942,Michael Bennet,gIQA8vao9O,40910,Michael Bennet
Bilirakis,Gus,1963-02-08,M,rep,FL,Republican,http://bilirakis.house.gov,2313 Rayburn HOB; Washington DC 20515-0909,202-225-5755,http://bilirakis.house.gov/index.php?option=com_content&amp;task=view&amp;id=212&amp;Itemid=44,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,RepGusBilirakis,GusBilirakis,135445766485586,RepGusBilirakis,UC2z1uu1n4-60xXs5x1mvLJw,B001257,01838,N00027462,,1022873,412250,17318,Gus M. Bilirakis,gIQAjtHPAP,20758,Gus Bilirakis
Bishop,Rob,1951-07-13,M,rep,UT,Republican,http://robbishop.house.gov,123 Cannon HOB; Washington DC 20515-4401,202-225-0453,http://robbishop.house.gov/ZipAuth.aspx,http://robbishop.house.gov/news/rss.aspx,RepRobBishop,RepRobBishop,,CongressmanBishop,UCJC2BXNGQEUom7Tp7FKfxlQ,B001250,01753,N00025292,,1003621,400029,50544,Rob Bishop,gIQALHQPAP,20357,Rob Bishop
Bishop,Sanford,1947-02-04,M,rep,GA,Democrat,http://bishop.house.gov,2429 Rayburn HOB; Washington DC 20515-1002,202-225-3631,http://bishop.house.gov/contact-me/email-me,http://bishop.house.gov/rss.xml,SanfordBishop,sanfordbishop,366739521606,RepSanfordBishop,UCxF9veLBrkr_CqVq5eFYVGg,B000490,00091,N00002674,,26194,400030,26817,,gIQATrCOAP,29339,Sanford Bishop
Bishop,Timothy,1950-06-01,M,rep,NY,Democrat,http://timbishop.house.gov,306 Cannon HOB; Washington DC 20515-3201,202-225-3826,"http://timbishop.house.gov/?sectionid=96&amp;sectiontree=7,96",http://timbishop.house.gov/rss/latest-news.xml,timbishopny,RepTimBishop,7940339401,timbishop01,UCuOFrvOL7uaNjstYKP1-Owg,B001242,01740,N00025413,,1003587,400031,44518,,gIQA37PPAP,20338,Tim Bishop
Black,Diane,1951-01-16,F,rep,TN,Republican,http://black.house.gov,1531 Longworth HOB; Washington DC 20515-4206,202-225-4231,http://black.house.gov/contact-me/email-me,http://black.house.gov/rss.xml,RepDianeBlack,DianeBlackTN06,186436274719648,RepDianeBlack,UCREZGYWeFh6-gfodmoWVUFg,B001273,02063,N00031539,,9268964,412478,25292,,gIQAtZuYKP,21180,Diane Black
Blackburn,Marsha,1952-06-06,F,rep,TN,Republican,http://blackburn.house.gov,217 Cannon HOB; Washington DC 20515-4207,202-225-2811,http://blackburn.house.gov/contactform/,http://blackburn.house.gov/news/rss.aspx,MarshaBlackburn,marshablackburn,6470828395,RepMarshaBlackburn,UCvNnmu5mUm7xr8QXBlbtQ9w,B001243,01748,N00003105,,31226,400032,25186,Marsha Blackburn,gIQALZuKAP,20351,Marsha Blackburn
Blumenauer,Earl,1948-08-16,M,rep,OR,Democrat,http://blumenauer.house.gov,1111 Longworth HOB; Washington DC 20515-3703,202-225-4811,https://forms.house.gov/blumenauer/webforms/issue_subscribe.html,http://blumenauer.house.gov/index.php?format=feed&amp;type=rss,blumenauermedia,,,RepBlumenauer,UCuziVoKuGn7feNA5VrpxsBQ,B000574,00099,N00007727,,43809,400033,367,Earl Blumenauer,gIQAqvaOAP,29588,Earl Blumenauer
Blumenthal,Richard,1946-02-13,M,sen,CT,Democrat,http://www.blumenthal.senate.gov,724 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2823,http://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,289987304364966,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,02076,N00031685,S341,21799,412490,1568,Richard Blumenthal,gIQAeNwz6O,41101,Richard Blumenthal
Blunt,Roy,1950-01-10,M,sen,MO,Republican,http://www.blunt.senate.gov,260 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5721,http://www.blunt.senate.gov/public/index.cfm/contact-form?p=contact-roy,http://www.blunt.senate.gov/public/?a=rss.feed,RoyBlunt,SenatorBlunt,142473042477322,SenatorBlunt,UCFeLRzjhThTmaWzuh5qjpGA,B000575,01464,N00005195,S342,45465,400034,418,Roy Blunt,gIQAUcQL9O,29735,Roy Blunt
Boehner,John,1949-11-17,M,rep,OH,Republican,http://johnboehner.house.gov,1011 Longworth HOB; Washington DC 20515-3508,202-225-6205,http://www.johnboehner.house.gov/Contact/,http://boehner.house.gov/news/rss.aspx,SpeakerBoehner,,,johnboehner,UC-cxqz-2fBOekclLlaERLJQ,B000589,00102,N00003675,,16740,400036,27015,John A. Boehner,gIQAzRvL9O,29137,John Boehner
Boozman,John,1950-12-10,M,sen,AR,Republican,http://www.boozman.senate.gov,320 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4843,http://www.boozman.senate.gov/public/index.cfm/e-mail-me,http://www.boozman.senate.gov/public/index.cfm/rss/feed,JohnBoozman,JohnBoozman,7686715735,BoozmanPressOffice,UC9vWHKL5OfIYh6kIV0rF2yw,B001236,01687,N00013873,S343,92069,400040,27958,John Boozman,gIQAxKQPAP,20101,John Boozman
Bordallo,Madeleine,1933-05-31,F,rep,GU,Democrat,http://bordallo.house.gov,2441 Rayburn HOB; Washington DC 20515-5301,202-225-1188,http://bordallo.house.gov/contact-me,http://bordallo.house.gov/rss.xml,CandiceMiller,madeleine.bordallo,161729837225622,,,B001245,01723,N00024866,,1003568,400041,1751,,,,Madeleine Bordallo
Boustany,Charles,1956-02-21,M,rep,LA,Republican,http://www.house.gov/boustany,1431 Longworth HOB; Washington DC 20515-1807,202-225-2031,https://boustanyforms.house.gov/contact-me,http://www.house.gov/common/rss/index.cfm?rss=82,RepBoustany,RepBoustany,197407646951718,boustanyla07,UC2S34gtxbiXDloza9EgFAZA,B001255,01787,N00026595,,1013047,400636,35514,Charles Boustany Jr.,gIQAiMQPAP,20514,Charles Boustany
Boxer,Barbara,1940-11-11,F,sen,CA,Democrat,http://www.boxer.senate.gov,112 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3553,http://www.boxer.senate.gov/en/contact/,,senatorboxer,senatorboxer,116513005087055,SenatorBoxer,UCWDQBlCBh67UgfNvSXDvbmw,B000711,00116,N00006692,S223,2470,300011,53274,Barbara Boxer,gIQArxPM9O,15011,Barbara Boxer
Brady,Kevin,1955-04-11,M,rep,TX,Republican,http://kevinbrady.house.gov,301 Cannon HOB; Washington DC 20515-4308,202-225-4901,http://kevinbrady.house.gov/contact-kevin/,http://kevinbrady.house.gov/common/rss/index.cfm?rss=49,RepKevinBrady,kevinbrady,9307301412,KBrady8,UC6Ng0uMQEBVgXO_HF0NbfXA,B000755,01468,N00005883,,45749,400046,361,,gIQATjbPAP,29760,Kevin Brady
Brady,Robert,1945-04-07,M,rep,PA,Democrat,http://www.brady.house.gov,102 Cannon HOB; Washington DC 20515-3801,202-225-4731,http://www.brady.house.gov/contact-me/email-me,http://brady.house.gov/rss.xml,RepBrady,RepRobertBrady,118845109487,BradyPA01,UCHbTbPH6iCtaA_AKPwDy04A,B001227,01469,N00001619,,55227,400047,2519,Robert A. Brady,gIQATngIAP,29777,Bob Brady
Braley,Bruce,1957-10-30,M,rep,IA,Democrat,http://braley.house.gov,2263 Rayburn HOB; Washington DC 20515-1501,202-225-2911,http://braley.house.gov/contact,http://braley.house.gov/rss.xml,brucebraley,repbrucebraley,178887452188843,repbrucebraley,UCi5b_7iDG257Gwxm1tA9y7w,B001259,01845,N00027464,,1020421,412208,57382,Bruce Braley,gIQA4mLJAP,20719,Bruce Braley
Brooks,Mo,1954-04-29,M,rep,AL,Republican,http://brooks.house.gov,1230 Longworth HOB; Washington DC 20515-0105,202-225-4801,https://brooks.house.gov/email-me,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,155220881193244,155220881193244,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,01987,N00030910,,94888,412395,121610,Mo Brooks,gIQAdMkz6O,21193,Mo Brooks
Broun,Paul,1946-05-14,M,rep,GA,Republican,http://broun.house.gov,2437 Rayburn HOB; Washington DC 20515-1009,202-225-4101,http://broun.house.gov/contact/,http://broun.house.gov/news/rss.aspx,RepPaulBrounMD,RepPaulBroun,123908980957273,RepPaulBroun,UC9yvqkQrvkG1s6LrPrlT-BQ,B001262,01882,N00028986,,1025092,412252,70001,Paul C. Broun,gIQAvnbPAP,20753,Paul Broun
Brown,Corrine,1946-11-11,F,rep,FL,Democrat,http://corrinebrown.house.gov,2111 Rayburn HOB; Washington DC 20515-0903,202-225-0123,https://forms.house.gov/corrinebrown/webforms/contact-me.shtml,http://corrinebrown.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepCorrineBrown,congresswomanbrown,179120958813519,CongresswomanBrown,UC6-GswVFgN05YYkPGVx2KEQ,B000911,00132,N00002713,,26192,400048,26797,Corrine Brown,gIQAvFwPAP,29328,Corrine Brown
Buchanan,Vern,1951-05-08,M,rep,FL,Republican,http://buchanan.house.gov,2104 Rayburn HOB; Washington DC 20515-0913,202-225-5015,https://forms.house.gov/buchanan/webforms/contact-new.html,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,67106719910,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,01840,N00027626,,1021626,412196,66247,Vern Buchanan,gIQA8OnhDP,20709,Vern Buchanan
Bucshon,Larry,1962-05-31,M,rep,IN,Republican,http://bucshon.house.gov,1005 Longworth HOB; Washington DC 20515-1408,202-225-4636,http://bucshon.house.gov/contact-me/email-me,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,135670516492974,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,,61837,412427,120335,Larry Bucshon,gIQAD7JXKP,21132,Larry Bucshon
Burgess,Michael,1950-12-23,M,rep,TX,Republican,http://burgess.house.gov,2336 Rayburn HOB; Washington DC 20515-4326,202-225-7772,https://forms.house.gov/wyr/welcome.shtml,http://burgess.house.gov/news/rss.aspx,michaelcburgess,michaelcburgess,6916472567,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,01751,N00025219,,1003620,400052,50120,,gIQAyRzBAP,20355,Michael C. Burgess
Burr,Richard,1955-11-30,M,sen,NC,Republican,http://www.burr.senate.gov,217 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3154,http://www.burr.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,senatorburr,SenatorRichardBurr,132653626787856,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,00153,N00002221,S300,31054,400054,21787,Richard Burr,gIQAMX709O,29548,Richard Burr
Butterfield,George,1947-04-27,M,rep,NC,Democrat,http://butterfield.house.gov,2305 Rayburn HOB; Washington DC 20515-3301,202-225-3101,https://butterfield.house.gov/email-congressman-butterfield,http://butterfield.house.gov/rss/press-releases.xml/,gkbutterfield,congressmangkbutterfield,274687979233940,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,01761,N00027035,,1013540,400616,41077,G.K. Butterfield,gIQAA20hDP,20340,G. K. Butterfield
Calvert,Ken,1953-06-08,M,rep,CA,Republican,http://calvert.house.gov,2269 Rayburn HOB; Washington DC 20515-0544,202-225-1986,http://calvert.house.gov/contact/,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,00165,N00007099,,26709,400057,26777,,gIQAORoVBP,29323,Ken Calvert
Camp,Dave,1953-07-09,M,rep,MI,Republican,http://camp.house.gov,341 Cannon HOB; Washington DC 20515-2204,202-225-3561,http://camp.house.gov/contact,http://camp.house.gov/news/rss.aspx,RepDaveCamp,repdavecamp,6775033524,DaveCampYT,UC0CFAtnsxumRBL-m8XuzySg,C000071,00166,N00008086,,23039,400058,26911,Dave Camp,gIQAe9GFAP,29124,Dave Camp
Campbell,John,1955-07-19,M,rep,CA,Republican,http://www.campbell.house.gov,2331 Rayburn HOB; Washington DC 20515-0548,202-225-5611,https://forms.house.gov/campbell/webforms/issue_subscribe.htm,http://www.campbell.house.gov/rss/press1.xml,RepJohnCampbell,JohnCampbell,60546090739,RepJohnCampbellCA48,UCcMIJfOJQQzXhGCVX-wI40Q,C001064,01816,N00027565,,1019004,412011,29368,,gIQAtR2jDP,20539,John B. T. Campbell III
Cantor,Eric,1963-06-06,M,rep,VA,Republican,http://cantor.house.gov,303 Cannon HOB; Washington DC 20515-4607,202-225-2815,https://writerep.house.gov/writerep/welcome.shtml,http://cantor.house.gov/rss.xml,gopleader,,,EricCantor,UCntxUP70kQxk7mRyO51Mj0Q,C001046,01674,N00013131,,87402,400060,5121,Eric Cantor,gIQAOasM9O,20144,Eric Cantor
Capito,Shelley,1953-11-26,F,rep,WV,Republican,http://capito.house.gov,2366 Rayburn HOB; Washington DC 20515-4802,202-225-2711,https://forms.house.gov/wyr/welcome.shtml,http://capito.house.gov/common/rss//index.cfm?rss=85,RepShelley,8057864757,8057864757,RepShelleyCapito,UCftKT5ENIKjqidj9Xz6b_Yw,C001047,01676,N00009771,,83737,400061,11701,Shelley Moore Capito,gIQA3s9PAP,20146,Shelley Moore Capito
Capps,Lois,1938-01-10,F,rep,CA,Democrat,http://capps.house.gov,2231 Rayburn HOB; Washington DC 20515-0523,202-225-3601,http://capps.house.gov/contact-me/email-me,http://capps.house.gov/rss.xml,RepLoisCapps,loiscapps,168989481141,reploiscapps,UClsN2ngC28cgeqAY7mW1qKQ,C001036,01471,N00007232,,54075,400062,16886,,gIQAarASAP,29774,Lois Capps
Capuano,Michael,1952-01-09,M,rep,MA,Democrat,http://www.house.gov/capuano,1414 Longworth HOB; Washington DC 20515-2108,202-225-5111,http://www.house.gov/capuano/contact/email.shtml,,,RepMichaelCapuano,151168844937573,RepMikeCapuano,UCvzAdbimlJksgZjEMQn0kuw,C001037,01564,N00000267,,56760,400063,18883,Michael Capuano,gIQAzL6PAP,29919,Mike Capuano
Carney,John,1956-05-20,M,rep,DE,Democrat,http://johncarney.house.gov,1406 Longworth HOB; Washington DC 20515-0801,202-225-4165,https://forms.house.gov/carney/webforms/email-me.shtml,http://johncarney.house.gov/index.php?format=feed&amp;type=rss,johncarneyde,JohnCarneyDE,156024857781159,RepJohnCarney,UCT9yU36lD-zOTJKhmX_w_dA,C001083,01999,N00030736,,94948,412407,53658,John C. Carney Jr.,gIQABIMZKP,21113,"John C. Carney, Jr."
Carson,André,1974-10-16,M,rep,IN,Democrat,http://carson.house.gov,2453 Rayburn HOB; Washington DC 20515-1407,202-225-4011,https://forms.house.gov/carson/webforms/issue_subscribe.htm,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,123884330964019,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,01889,N00029513,,1027364,412258,84917,Andre Carson,gIQAPh8PAP,20757,André Carson
Carter,John,1941-11-06,M,rep,TX,Republican,http://carter.house.gov,409 Cannon HOB; Washington DC 20515-4331,202-225-3864,https://forms.house.gov/wyr/welcome.shtml,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,1287257083,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,01752,N00025095,,1004257,400068,49296,John Carter,gIQAcLQNAP,20356,John Carter (Texas)
Cassidy,Bill,1957-09-28,M,rep,LA,Republican,http://cassidy.house.gov,1131 Longworth HOB; Washington DC 20515-1806,202-225-3901,http://cassidy.house.gov/contact,http://cassidy.house.gov/rss.xml,,,,RepBillCassidy,UCUhHeN54q6CtSpOO1AlYHTA,C001075,01925,N00030245,,1030546,412269,69494,Bill Cassidy,gIQAPBLkDP,20919,Bill Cassidy
Castor,Kathy,1966-08-20,F,rep,FL,Democrat,http://castor.house.gov,205 Cannon HOB; Washington DC 20515-0911,202-225-3376,https://forms.house.gov/wyr/welcome.shtml,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,181810465190906,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,01839,N00027514,,1022874,412195,53825,Kathy Castor,gIQAEoCLAP,20708,Kathy Castor
Chabot,Steve,1953-01-22,M,rep,OH,Republican,http://chabot.house.gov,2371 Rayburn HOB; Washington DC 20515-3501,202-225-2216,http://chabot.house.gov/email-me/,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,204705339555378,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,00186,N00003689,,36705,400071,21790,Steve Chabot,gIQAiE5TKP,29550,Steve Chabot
Chaffetz,Jason,1967-03-26,M,rep,UT,Republican,http://chaffetz.house.gov,2464 Rayburn HOB; Washington DC 20515-4403,202-225-7751,http://chaffetz.house.gov/contact-me/email-me,http://chaffetz.house.gov/rss.xml,jasoninthehouse,CongressmanJasonChaffetz,390419731073316,JasonChaffetz,UCPRdJWDBUYfZaMYaPQfoNnQ,C001076,01956,N00028958,,1031362,412270,103482,Jason Chaffetz,gIQAm9WMAP,20949,Jason Chaffetz
Christensen,Donna,1945-09-19,F,rep,VI,Democrat,http://donnachristensen.house.gov,1510 Longworth HOB; Washington DC 20515-5501,202-225-1790,http://www.house.gov/writerep/,http://donnachristensen.house.gov/rss.xml,DelegateDonna,138013351189,138013351189,delegatedonna,UCnzauw2PPVwvyLCDMgKC_MQ,C000380,01474,N00000133,,48879,400073,1032,,,,Donna Christian-Christensen
Chu,Judy,1953-07-07,F,rep,CA,Democrat,http://chu.house.gov,1520 Longworth HOB; Washington DC 20515-0532,202-225-5464,http://chu.house.gov/connect-with-me/email-judy,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,41228315130,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,01970,N00030600,,92573,412379,16539,,gIQA1yiFAP,20955,Judy Chu
Cicilline,David,1961-07-15,M,rep,RI,Democrat,http://cicilline.house.gov,128 Cannon HOB; Washington DC 20515-3901,202-225-4911,http://cicilline.house.gov/contact-me/email-me,http://cicilline.house.gov/rss.xml,repcicilline,CongressmanDavidCicilline,186949061341027,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,02055,N00032019,,1033865,412470,7349,David N. Cicilline,gIQA6P5YKP,21172,David Cicilline
Clarke,Yvette,1964-11-21,F,rep,NY,Democrat,http://clarke.house.gov,2351 Rayburn HOB; Washington DC 20515-3211,202-225-6231,http://clarke.house.gov/contact/,http://clarke.house.gov/news/rss.aspx,YvetteClarke,repyvettedclarke,135031389892682,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,01864,N00026961,,1022875,412221,44741,Yvette D. Clarke,gIQAOxvIAP,20733,Yvette Clarke
Clay,Wm.,1956-07-27,M,rep,MO,Democrat,http://lacyclay.house.gov,2418 Rayburn HOB; Washington DC 20515-2501,202-225-2406,http://lacyclay.house.gov/contact-us/,,,109135405838588,109135405838588,WilliamLacyClay,UCB3yVQzlxhx3brOwaWtiXoQ,C001049,01654,N00012460,,88332,400074,8967,,gIQA1BJQAP,20147,"William Lacy Clay, Jr."
Cleaver,Emanuel,1944-10-26,M,rep,MO,Democrat,http://cleaver.house.gov,2335 Rayburn HOB; Washington DC 20515-2505,202-225-4535,http://cleaver.house.gov/contact-me/email-me,http://cleaver.house.gov/rss.xml,repcleaver,emanuelcleaverii,7954512692,,,C001061,01790,N00026790,,10933,400639,39507,,gIQANj8PAP,20517,Emanuel Cleaver
Clyburn,James,1940-07-21,M,rep,SC,Democrat,http://clyburn.house.gov,242 Cannon HOB; Washington DC 20515-4006,202-225-3315,http://clyburn.house.gov/contact-me/email-me,http://clyburn.house.gov/rss.xml,clyburn,jameseclyburn,127744320598870,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,00208,N00002408,,21607,400075,27066,James E. Clyburn,gIQAv50L9O,39301,Jim Clyburn
Coats,Daniel,1943-05-16,M,sen,IN,Republican,http://www.coats.senate.gov,"493 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC
      20510",202-224-5623,http://www.coats.senate.gov/contact/,http://www.coats.senate.gov/rss/feeds/?type=all&amp;,sendancoats,180671148633644,180671148633644,SenatorCoats,UCipTNiqJBYHutxpMxo0UOYw,C000542,00209,N00003845,S212,6080,402675,53291,Dan Coats,gIQAGGdaAP,14806,Dan Coats
Coble,Howard,1931-03-18,M,rep,NC,Republican,http://www.house.gov/coble,2188 Rayburn HOB; Washington DC 20515-3306,202-225-3065,http://www.house.gov/writerep,http://coble.house.gov/news/rss.aspx,HowardCoble,HowardCoble6,208742429162356,,,C000556,00211,N00002247,,6961,400076,27001,Howard Coble,gIQAJvUQAP,15092,Howard Coble
Coburn,Thomas,1948-03-14,M,sen,OK,Republican,http://www.coburn.senate.gov,172 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5754,http://www.coburn.senate.gov/public/index.cfm/contactsenatorcoburn?p=ContactForm,,TomCoburn,,,SenatorCoburn,UCVfmzzKSutzOyJIikyseNHg,C000560,00212,N00005601,S301,36751,400576,22085,Tom Coburn,gIQAvIQV9O,29555,Tom Coburn
